mdd_code,model_code,vol_tgt,month,year,dp,segment,zone
4782323,L320N,1,9,2025,32999,WEARABLE,Jaipur City
4782323,L310N,1,9,2025,32999,WEARABLE,Jaipur City
4782323,L300N,1,9,2025,29999,WEARABLE,Jaipur City
4782323,R630N,11,9,2025,19999,WEARABLE,Jaipur City
4782323,R530N,2,9,2025,14999,WEARABLE,Jaipur City
4782323,R420N,17,9,2025,12999,WEARABLE,Jaipur City
4782323,R390N,2,9,2025,4999,WEARABLE,Jaipur City
4782323,R410N,26,9,2025,4999,WEARABLE,Jaipur City
RAJR001674,S938BB,1,9,2025,128999,Above 100K,Jaipur
RAJR001674,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR001674,S921BB,2,9,2025,63999,40-70k,Jaipur
RAJR001674,A566EH,1,9,2025,43688,40-70k,Jaipur
RAJR001674,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR001674,A366EJ,1,9,2025,30096,30-40k,Jaipur
RAJR001674,A266BK,1,9,2025,24271,20-30k,Jaipur
RAJR001674,A176BN,2,9,2025,22815,20-30k,Jaipur
RAJR001674,M356BD,1,9,2025,21499,20-30k,Jaipur
RAJR001674,A176BM,2,9,2025,19902,15-20k,Jaipur
RAJR001674,A176BL,3,9,2025,18446,15-20k,Jaipur
RAJR001674,A166PB,1,9,2025,16989,15-20k,Jaipur
RAJR001674,E176BB,1,9,2025,15999,10-15k,Jaipur
RAJR001674,E176BA,1,9,2025,14499,10-15k,Jaipur
RAJR001674,A066BG,1,9,2025,13591,10-15k,Jaipur
RAJR001674,E166PD,1,9,2025,13499,10-15k,Jaipur
RAJR001674,A066BD,1,9,2025,12135,10-15k,Jaipur
RAJR001674,E066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJR001674,M066BD,2,9,2025,9999,Less than 10K,Jaipur
RAJR001674,A065FD,10,9,2025,9749,Less than 10K,Jaipur
RAJR001674,M145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR001674,M055FD,1,9,2025,7999,Less than 10K,Jaipur
RAJR001674,X216BE,2,9,2025,24999,TABLET,Jaipur
RAJR001674,S938BB,1,9,2025,128999,Above 100K,Jaipur
RAJR001674,S931BC,1,9,2025,79999,70-100k,Jaipur
RAJR001674,S921BB,1,9,2025,63999,40-70k,Jaipur
RAJR001674,A566EH,1,9,2025,43688,40-70k,Jaipur
RAJR001674,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR001674,A366EK,2,9,2025,33009,30-40k,Jaipur
RAJR001674,A366EJ,3,9,2025,30096,30-40k,Jaipur
RAJR001674,A266BK,1,9,2025,24271,20-30k,Jaipur
RAJR001674,A176BN,2,9,2025,22815,20-30k,Jaipur
RAJR001674,M356BD,1,9,2025,21499,20-30k,Jaipur
RAJR001674,A176BM,5,9,2025,19902,15-20k,Jaipur
RAJR001674,A166PH,1,9,2025,18446,15-20k,Jaipur
RAJR001674,A176BL,6,9,2025,18446,15-20k,Jaipur
RAJR001674,A166PB,2,9,2025,16989,15-20k,Jaipur
RAJR001674,E176BB,1,9,2025,15999,10-15k,Jaipur
RAJR001674,E176BA,1,9,2025,14499,10-15k,Jaipur
RAJR001674,A066BG,1,9,2025,13591,10-15k,Jaipur
RAJR001674,E166PD,1,9,2025,13499,10-15k,Jaipur
RAJR001674,A066BD,1,9,2025,12135,10-15k,Jaipur
RAJR001674,E066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJR001674,M066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJR001674,A065FD,8,9,2025,9749,Less than 10K,Jaipur
RAJR001674,M055FD,1,9,2025,7999,Less than 10K,Jaipur
RAJR010550,F966BD,1,9,2025,173999,Above 100K,Jaipur
RAJR010550,S938BB,1,9,2025,128999,Above 100K,Jaipur
RAJR010550,S931BC,3,9,2025,79999,70-100k,Jaipur
RAJR010550,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR010550,S921BB,3,9,2025,63999,40-70k,Jaipur
RAJR010550,A566EH,2,9,2025,43688,40-70k,Jaipur
RAJR010550,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR010550,A566EZ,1,9,2025,37863,30-40k,Jaipur
RAJR010550,A366EN,1,9,2025,35921,30-40k,Jaipur
RAJR010550,A366EK,3,9,2025,33009,30-40k,Jaipur
RAJR010550,A366EJ,5,9,2025,30096,30-40k,Jaipur
RAJR010550,E556BC,1,9,2025,29999,20-30k,Jaipur
RAJR010550,E566BA,3,9,2025,27999,20-30k,Jaipur
RAJR010550,M566BA,3,9,2025,27999,20-30k,Jaipur
RAJR010550,A266BL,4,9,2025,27183,20-30k,Jaipur
RAJR010550,E556BA,2,9,2025,26999,20-30k,Jaipur
RAJR010550,M356BG,3,9,2025,24499,20-30k,Jaipur
RAJR010550,E366BG,1,9,2025,24499,20-30k,Jaipur
RAJR010550,A266BK,13,9,2025,24271,20-30k,Jaipur
RAJR010550,A266BM,5,9,2025,22815,20-30k,Jaipur
RAJR010550,A176BN,33,9,2025,22815,20-30k,Jaipur
RAJR010550,E366BD,1,9,2025,21499.0046,20-30k,Jaipur
RAJR010550,M356BD,13,9,2025,21499,20-30k,Jaipur
RAJR010550,M366BD,1,9,2025,21499,20-30k,Jaipur
RAJR010550,A166PI,2,9,2025,21358,20-30k,Jaipur
RAJR010550,M356BB,2,9,2025,19999,15-20k,Jaipur
RAJR010550,E366BB,1,9,2025,19999,15-20k,Jaipur
RAJR010550,M366BB,1,9,2025,19999,15-20k,Jaipur
RAJR010550,A176BM,21,9,2025,19902,15-20k,Jaipur
RAJR010550,A166PH,2,9,2025,18446,15-20k,Jaipur
RAJR010550,A176BL,28,9,2025,18446,15-20k,Jaipur
RAJR010550,A166PB,11,9,2025,16989,15-20k,Jaipur
RAJR010550,E176BB,6,9,2025,15999,10-15k,Jaipur
RAJR010550,A066BH,2,9,2025,15048,15-20k,Jaipur
RAJR010550,E156BG,2,9,2025,14999,10-15k,Jaipur
RAJR010550,E166PG,2,9,2025,14999,10-15k,Jaipur
RAJR010550,E176BA,10,9,2025,14499,10-15k,Jaipur
RAJR010550,A066BG,10,9,2025,13591,10-15k,Jaipur
RAJR010550,E156BD,1,9,2025,13499,10-15k,Jaipur
RAJR010550,E166PD,5,9,2025,13499,10-15k,Jaipur
RAJR010550,E066BH,1,9,2025,12999,10-15k,Jaipur
RAJR010550,M066BH,1,9,2025,12999,10-15k,Jaipur
RAJR010550,A066BD,7,9,2025,12135,10-15k,Jaipur
RAJR010550,E066BG,1,9,2025,11499,10-15k,Jaipur
RAJR010550,M066BG,3,9,2025,11499,10-15k,Jaipur
RAJR010550,A065FG,1,9,2025,11199,10-15k,Jaipur
RAJR010550,E066BD,6,9,2025,9999,Less than 10K,Jaipur
RAJR010550,M066BD,7,9,2025,9999,Less than 10K,Jaipur
RAJR010550,A065FD,26,9,2025,9749,Less than 10K,Jaipur
RAJR010550,A055FD,1,9,2025,9708,Less than 10K,Jaipur
RAJR010550,E145FD,2,9,2025,8999,Less than 10K,Jaipur
RAJR010550,M145FD,2,9,2025,8999,Less than 10K,Jaipur
RAJR010550,E055FD,1,9,2025,7999,Less than 10K,Jaipur
RAJR010550,M055FD,5,9,2025,7999,Less than 10K,Jaipur
RAJR010550,A032FD,1,9,2025,7766,Less than 10K,Jaipur
RAJR010550,X610NA,1,9,2025,46999,TABLET,Jaipur
RAJR010550,X216BE,5,9,2025,24999,TABLET,Jaipur
RAJR011696,F966BD,1,9,2025,173999,Above 100K,Jaipur
RAJR011696,S938BC,1,9,2025,140999,Above 100K,Jaipur
RAJR011696,S938BB,3,9,2025,128999,Above 100K,Jaipur
RAJR011696,S931BC,6,9,2025,79999,70-100k,Jaipur
RAJR011696,S931BB,1,9,2025,73999,70-100k,Jaipur
RAJR011696,S921BC,3,9,2025,69999,40-70k,Jaipur
RAJR011696,S921BB,7,9,2025,63999,40-70k,Jaipur
RAJR011696,S721BB,1,9,2025,59999,40-70k,Jaipur
RAJR011696,A566EH,4,9,2025,43688,40-70k,Jaipur
RAJR011696,A566EG,3,9,2025,40776,40-70k,Jaipur
RAJR011696,A566EZ,1,9,2025,37863,30-40k,Jaipur
RAJR011696,A366EN,1,9,2025,35921,30-40k,Jaipur
RAJR011696,A366EK,5,9,2025,33009,30-40k,Jaipur
RAJR011696,A366EJ,9,9,2025,30096,30-40k,Jaipur
RAJR011696,E566BA,1,9,2025,27999,20-30k,Jaipur
RAJR011696,M566BA,1,9,2025,27999,20-30k,Jaipur
RAJR011696,A266BL,2,9,2025,27183,20-30k,Jaipur
RAJR011696,E556BA,1,9,2025,26999,20-30k,Jaipur
RAJR011696,M356BG,1,9,2025,24499,20-30k,Jaipur
RAJR011696,A266BK,4,9,2025,24271,20-30k,Jaipur
RAJR011696,A266BM,2,9,2025,22815,20-30k,Jaipur
RAJR011696,A176BN,11,9,2025,22815,20-30k,Jaipur
RAJR011696,M356BD,5,9,2025,21499,20-30k,Jaipur
RAJR011696,A166PI,1,9,2025,21358,20-30k,Jaipur
RAJR011696,M356BB,2,9,2025,19999,15-20k,Jaipur
RAJR011696,E366BB,1,9,2025,19999,15-20k,Jaipur
RAJR011696,M366BB,1,9,2025,19999,15-20k,Jaipur
RAJR011696,A176BM,21,9,2025,19902,15-20k,Jaipur
RAJR011696,A166PH,2,9,2025,18446,15-20k,Jaipur
RAJR011696,A176BL,28,9,2025,18446,15-20k,Jaipur
RAJR011696,A166PB,11,9,2025,16989,15-20k,Jaipur
RAJR011696,E176BB,5,9,2025,15999,10-15k,Jaipur
RAJR011696,A066BH,2,9,2025,15048,15-20k,Jaipur
RAJR011696,E156BG,1,9,2025,14999,10-15k,Jaipur
RAJR011696,E166PG,1,9,2025,14999,10-15k,Jaipur
RAJR011696,E176BA,6,9,2025,14499,10-15k,Jaipur
RAJR011696,A066BG,6,9,2025,13591,10-15k,Jaipur
RAJR011696,E156BD,1,9,2025,13499,10-15k,Jaipur
RAJR011696,E166PD,3,9,2025,13499,10-15k,Jaipur
RAJR011696,E066BH,1,9,2025,12999,10-15k,Jaipur
RAJR011696,M066BH,1,9,2025,12999,10-15k,Jaipur
RAJR011696,A066BD,4,9,2025,12135,10-15k,Jaipur
RAJR011696,E066BG,1,9,2025,11499,10-15k,Jaipur
RAJR011696,M066BG,2,9,2025,11499,10-15k,Jaipur
RAJR011696,X610NA,1,9,2025,46999,TABLET,Jaipur
RAJR011696,X216BE,3,9,2025,24999,TABLET,Jaipur
RAJR011696,F966BD,2,9,2025,173999,Above 100K,Jaipur
RAJR011696,S938BC,1,9,2025,140999,Above 100K,Jaipur
RAJR011696,S938BB,5,9,2025,128999,Above 100K,Jaipur
RAJR011696,S928BQ,1,9,2025,128999,Above 100K,Jaipur
RAJR011696,S931BC,5,9,2025,79999,70-100k,Jaipur
RAJR011696,S931BB,1,9,2025,73999,70-100k,Jaipur
RAJR011696,S921BC,2,9,2025,69999,40-70k,Jaipur
RAJR011696,S921BB,4,9,2025,63999,40-70k,Jaipur
RAJR011696,A566EH,3,9,2025,43688,40-70k,Jaipur
RAJR011696,A566EG,2,9,2025,40776,40-70k,Jaipur
RAJR011696,A566EZ,1,9,2025,37863,30-40k,Jaipur
RAJR011696,A366EN,1,9,2025,35921,30-40k,Jaipur
RAJR011696,A366EK,6,9,2025,33009,30-40k,Jaipur
RAJR011696,A366EJ,10,9,2025,30096,30-40k,Jaipur
RAJR011696,E566BA,1,9,2025,27999,20-30k,Jaipur
RAJR011696,M566BA,1,9,2025,27999,20-30k,Jaipur
RAJR011696,A266BL,2,9,2025,27183,20-30k,Jaipur
RAJR011696,E556BA,1,9,2025,26999,20-30k,Jaipur
RAJR011696,M356BG,1,9,2025,24499,20-30k,Jaipur
RAJR011696,A266BK,5,9,2025,24271,20-30k,Jaipur
RAJR011696,A266BM,2,9,2025,22815,20-30k,Jaipur
RAJR011696,A176BN,13,9,2025,22815,20-30k,Jaipur
RAJR011696,M356BD,5,9,2025,21499,20-30k,Jaipur
RAJR011696,A166PI,1,9,2025,21358,20-30k,Jaipur
RAJR011696,M356BB,2,9,2025,19999,15-20k,Jaipur
RAJR011696,E366BB,1,9,2025,19999,15-20k,Jaipur
RAJR011696,M366BB,1,9,2025,19999,15-20k,Jaipur
RAJR011696,A176BM,20,9,2025,19902,15-20k,Jaipur
RAJR011696,A166PH,2,9,2025,18446,15-20k,Jaipur
RAJR011696,A176BL,26,9,2025,18446,15-20k,Jaipur
RAJR011696,A166PB,11,9,2025,16989,15-20k,Jaipur
RAJR011696,E176BB,5,9,2025,15999,10-15k,Jaipur
RAJR011696,A066BH,2,9,2025,15048,15-20k,Jaipur
RAJR011696,E156BG,3,9,2025,14999,10-15k,Jaipur
RAJR011696,E166PG,4,9,2025,14999,10-15k,Jaipur
RAJR011696,E176BA,16,9,2025,14499,10-15k,Jaipur
RAJR011696,A066BG,17,9,2025,13591,10-15k,Jaipur
RAJR011696,E156BD,2,9,2025,13499,10-15k,Jaipur
RAJR011696,M166PD,1,9,2025,13499,10-15k,Jaipur
RAJR011696,E166PD,9,9,2025,13499,10-15k,Jaipur
RAJR011696,E066BH,2,9,2025,12999,10-15k,Jaipur
RAJR011696,M066BH,2,9,2025,12999,10-15k,Jaipur
RAJR011696,A066BD,12,9,2025,12135,10-15k,Jaipur
RAJR011696,E066BG,1,9,2025,11499,10-15k,Jaipur
RAJR011696,M066BG,5,9,2025,11499,10-15k,Jaipur
RAJR011696,A065FG,1,9,2025,11199,10-15k,Jaipur
RAJR011696,E066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJR011696,M066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJR011696,M055FD,1,9,2025,7999,Less than 10K,Jaipur
RAJR011696,X216BE,2,9,2025,24999,TABLET,Jaipur
RAJR017313,S938BB,1,9,2025,128999,Above 100K,Jaipur
RAJR017313,S931BC,2,9,2025,79999,70-100k,Jaipur
RAJR017313,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR017313,S921BB,3,9,2025,63999,40-70k,Jaipur
RAJR017313,A566EH,2,9,2025,43688,40-70k,Jaipur
RAJR017313,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR017313,A366EK,1,9,2025,33009,30-40k,Jaipur
RAJR017313,A366EJ,2,9,2025,30096,30-40k,Jaipur
RAJR017313,A266BL,1,9,2025,27183,20-30k,Jaipur
RAJR017313,A266BK,1,9,2025,24271,20-30k,Jaipur
RAJR017313,A266BM,1,9,2025,22815,20-30k,Jaipur
RAJR017313,A176BN,4,9,2025,22815,20-30k,Jaipur
RAJR017313,M356BD,2,9,2025,21499,20-30k,Jaipur
RAJR017313,A176BM,6,9,2025,19902,15-20k,Jaipur
RAJR017313,A166PH,1,9,2025,18446,15-20k,Jaipur
RAJR017313,A176BL,8,9,2025,18446,15-20k,Jaipur
RAJR017313,A166PB,3,9,2025,16989,15-20k,Jaipur
RAJR017313,E176BB,1,9,2025,15999,10-15k,Jaipur
RAJR017313,E176BA,1,9,2025,14499,10-15k,Jaipur
RAJR017313,A066BG,2,9,2025,13591,10-15k,Jaipur
RAJR017313,E166PD,1,9,2025,13499,10-15k,Jaipur
RAJR017313,A066BD,1,9,2025,12135,10-15k,Jaipur
RAJR017313,X610NA,2,9,2025,46999,TABLET,Jaipur
RAJR017313,X216BE,12,9,2025,24999,TABLET,Jaipur
RAJR017313,X216BA,1,9,2025,22999,TABLET,Jaipur
RAJR017313,X135GE,1,9,2025,20999,TABLET,Jaipur
RAJR017313,X115NA,1,9,2025,15999,TABLET,Jaipur
RAJR017313,F966BD,1,9,2025,173999,Above 100K,Jaipur
RAJR017313,S938BC,1,9,2025,140999,Above 100K,Jaipur
RAJR017313,S938BB,3,9,2025,128999,Above 100K,Jaipur
RAJR017313,S931BC,4,9,2025,79999,70-100k,Jaipur
RAJR017313,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR017313,S921BB,3,9,2025,63999,40-70k,Jaipur
RAJR017313,A566EH,2,9,2025,43688,40-70k,Jaipur
RAJR017313,A566EG,2,9,2025,40776,40-70k,Jaipur
RAJR017313,A566EZ,1,9,2025,37863,30-40k,Jaipur
RAJR017313,A366EN,1,9,2025,35921,30-40k,Jaipur
RAJR017313,A366EK,3,9,2025,33009,30-40k,Jaipur
RAJR017313,A366EJ,5,9,2025,30096,30-40k,Jaipur
RAJR017313,E566BA,1,9,2025,27999,20-30k,Jaipur
RAJR017313,M566BA,1,9,2025,27999,20-30k,Jaipur
RAJR017313,A266BL,1,9,2025,27183,20-30k,Jaipur
RAJR017313,M356BG,1,9,2025,24499,20-30k,Jaipur
RAJR017313,A266BK,3,9,2025,24271,20-30k,Jaipur
RAJR017313,A266BM,1,9,2025,22815,20-30k,Jaipur
RAJR017313,A176BN,7,9,2025,22815,20-30k,Jaipur
RAJR017313,M356BD,3,9,2025,21499,20-30k,Jaipur
RAJR017313,M356BB,1,9,2025,19999,15-20k,Jaipur
RAJR017313,E366BB,1,9,2025,19999,15-20k,Jaipur
RAJR017313,M366BB,1,9,2025,19999,15-20k,Jaipur
RAJR017313,A176BM,13,9,2025,19902,15-20k,Jaipur
RAJR017313,A166PH,1,9,2025,18446,15-20k,Jaipur
RAJR017313,A176BL,17,9,2025,18446,15-20k,Jaipur
RAJR017313,A166PB,7,9,2025,16989,15-20k,Jaipur
RAJR017313,E176BB,3,9,2025,15999,10-15k,Jaipur
RAJR017313,A066BH,1,9,2025,15048,15-20k,Jaipur
RAJR017313,E156BG,1,9,2025,14999,10-15k,Jaipur
RAJR017313,E166PG,2,9,2025,14999,10-15k,Jaipur
RAJR017313,E176BA,7,9,2025,14499,10-15k,Jaipur
RAJR017313,A066BG,8,9,2025,13591,10-15k,Jaipur
RAJR017313,E156BD,1,9,2025,13499,10-15k,Jaipur
RAJR017313,E166PD,4,9,2025,13499,10-15k,Jaipur
RAJR017313,E066BH,1,9,2025,12999,10-15k,Jaipur
RAJR017313,M066BH,1,9,2025,12999,10-15k,Jaipur
RAJR017313,A066BD,6,9,2025,12135,10-15k,Jaipur
RAJR017313,E066BG,1,9,2025,11499,10-15k,Jaipur
RAJR017313,M066BG,2,9,2025,11499,10-15k,Jaipur
RAJR017313,A065FG,1,9,2025,11199,10-15k,Jaipur
RAJR017313,E066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJR017313,M066BD,2,9,2025,9999,Less than 10K,Jaipur
RAJR017313,A065FD,9,9,2025,9749,Less than 10K,Jaipur
RAJR017313,M055FD,1,9,2025,7999,Less than 10K,Jaipur
RAJR017313,X216BE,1,9,2025,24999,TABLET,Jaipur
RAJR018495,S938BB,1,9,2025,128999,Above 100K,Jaipur
RAJR018495,S931BC,1,9,2025,79999,70-100k,Jaipur
RAJR018495,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR018495,S921BB,2,9,2025,63999,40-70k,Jaipur
RAJR018495,A566EH,1,9,2025,43688,40-70k,Jaipur
RAJR018495,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR018495,A366EK,2,9,2025,33009,30-40k,Jaipur
RAJR018495,A366EJ,3,9,2025,30096,30-40k,Jaipur
RAJR018495,A266BK,1,9,2025,24271,20-30k,Jaipur
RAJR018495,A176BN,3,9,2025,22815,20-30k,Jaipur
RAJR018495,M356BD,1,9,2025,21499,20-30k,Jaipur
RAJR018495,A176BM,3,9,2025,19902,15-20k,Jaipur
RAJR018495,A176BL,4,9,2025,18446,15-20k,Jaipur
RAJR018495,A166PB,2,9,2025,16989,15-20k,Jaipur
RAJR018495,E176BB,1,9,2025,15999,10-15k,Jaipur
RAJR018495,E156BG,1,9,2025,14999,10-15k,Jaipur
RAJR018495,E166PG,1,9,2025,14999,10-15k,Jaipur
RAJR018495,E176BA,3,9,2025,14499,10-15k,Jaipur
RAJR018495,A066BG,3,9,2025,13591,10-15k,Jaipur
RAJR018495,E156BD,1,9,2025,13499,10-15k,Jaipur
RAJR018495,E166PD,2,9,2025,13499,10-15k,Jaipur
RAJR018495,A066BD,2,9,2025,12135,10-15k,Jaipur
RAJR018495,M066BG,1,9,2025,11499,10-15k,Jaipur
RAJR018495,A065FD,38,9,2025,9749,Less than 10K,Jaipur
RAJR018495,S931BC,1,9,2025,79999,70-100k,Jaipur
RAJR018495,A366EK,1,9,2025,33009,30-40k,Jaipur
RAJR018495,A366EJ,2,9,2025,30096,30-40k,Jaipur
RAJR018495,A266BK,1,9,2025,24271,20-30k,Jaipur
RAJR018495,A176BN,2,9,2025,22815,20-30k,Jaipur
RAJR018495,M356BD,1,9,2025,21499,20-30k,Jaipur
RAJR018495,A176BM,3,9,2025,19902,15-20k,Jaipur
RAJR018495,A176BL,4,9,2025,18446,15-20k,Jaipur
RAJR018495,A166PB,2,9,2025,16989,15-20k,Jaipur
RAJR018495,E176BB,1,9,2025,15999,10-15k,Jaipur
RAJR018495,E166PG,1,9,2025,14999,10-15k,Jaipur
RAJR018495,E176BA,2,9,2025,14499,10-15k,Jaipur
RAJR018495,A066BG,3,9,2025,13591,10-15k,Jaipur
RAJR018495,E166PD,1,9,2025,13499,10-15k,Jaipur
RAJR018495,A066BD,2,9,2025,12135,10-15k,Jaipur
RAJR018495,M066BG,1,9,2025,11499,10-15k,Jaipur
RAJD018675,S938BB,1,9,2025,128999,Above 100K,Jaipur
RAJD018675,S931BC,1,9,2025,79999,70-100k,Jaipur
RAJD018675,S921BB,1,9,2025,63999,40-70k,Jaipur
RAJD018675,A366EK,1,9,2025,33009,30-40k,Jaipur
RAJD018675,A366EJ,1,9,2025,30096,30-40k,Jaipur
RAJD018675,A176BN,1,9,2025,22815,20-30k,Jaipur
RAJD018675,A176BM,3,9,2025,19902,15-20k,Jaipur
RAJD018675,A176BL,4,9,2025,18446,15-20k,Jaipur
RAJD018675,A166PB,2,9,2025,16989,15-20k,Jaipur
RAJD018675,E176BB,1,9,2025,15999,10-15k,Jaipur
RAJD018675,E176BA,1,9,2025,14499,10-15k,Jaipur
RAJD018675,A066BG,1,9,2025,13591,10-15k,Jaipur
RAJD018675,X216BE,1,9,2025,24999,TABLET,Jaipur
RAJD018764,S931BC,1,9,2025,79999,70-100k,Jaipur
RAJD018764,S921BB,1,9,2025,63999,40-70k,Jaipur
RAJD018764,A366EK,1,9,2025,33009,30-40k,Jaipur
RAJD018764,A366EJ,2,9,2025,30096,30-40k,Jaipur
RAJD018764,A266BK,1,9,2025,24271,20-30k,Jaipur
RAJD018764,A176BN,2,9,2025,22815,20-30k,Jaipur
RAJD018764,M356BD,1,9,2025,21499,20-30k,Jaipur
RAJD018764,A176BM,5,9,2025,19902,15-20k,Jaipur
RAJD018764,A166PH,1,9,2025,18446,15-20k,Jaipur
RAJD018764,A176BL,6,9,2025,18446,15-20k,Jaipur
RAJD018764,A166PB,3,9,2025,16989,15-20k,Jaipur
RAJD018764,E176BB,1,9,2025,15999,10-15k,Jaipur
RAJD018764,E156BG,1,9,2025,14999,10-15k,Jaipur
RAJD018764,E166PG,1,9,2025,14999,10-15k,Jaipur
RAJD018764,E176BA,4,9,2025,14499,10-15k,Jaipur
RAJD018764,A066BG,5,9,2025,13591,10-15k,Jaipur
RAJD018764,E156BD,1,9,2025,13499,10-15k,Jaipur
RAJD018764,E166PD,2,9,2025,13499,10-15k,Jaipur
RAJD018764,M066BH,1,9,2025,12999,10-15k,Jaipur
RAJD018764,A066BD,3,9,2025,12135,10-15k,Jaipur
RAJD018764,M066BG,1,9,2025,11499,10-15k,Jaipur
RAJD018764,X216BE,1,9,2025,24999,TABLET,Jaipur
RAJR018558,F966BD,1,9,2025,173999,Above 100K,Jaipur
RAJR018558,S938BB,1,9,2025,128999,Above 100K,Jaipur
RAJR018558,S931BC,1,9,2025,79999,70-100k,Jaipur
RAJR018558,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR018558,S921BB,2,9,2025,63999,40-70k,Jaipur
RAJR018558,A566EH,1,9,2025,43688,40-70k,Jaipur
RAJR018558,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR018558,A366EK,1,9,2025,33009,30-40k,Jaipur
RAJR018558,A366EJ,2,9,2025,30096,30-40k,Jaipur
RAJR018558,A176BN,1,9,2025,22815,20-30k,Jaipur
RAJR018558,M356BD,1,9,2025,21499,20-30k,Jaipur
RAJR018558,A176BM,4,9,2025,19902,15-20k,Jaipur
RAJR018558,A176BL,5,9,2025,18446,15-20k,Jaipur
RAJR018558,A166PB,2,9,2025,16989,15-20k,Jaipur
RAJR018558,E176BB,1,9,2025,15999,10-15k,Jaipur
RAJR018558,E176BA,1,9,2025,14499,10-15k,Jaipur
RAJR018558,A066BG,1,9,2025,13591,10-15k,Jaipur
RAJR018558,E166PD,1,9,2025,13499,10-15k,Jaipur
RAJR018558,A066BD,1,9,2025,12135,10-15k,Jaipur
RAJR018558,X216BE,2,9,2025,24999,TABLET,Jaipur
RAJR018558,F966BD,1,9,2025,173999,Above 100K,Jaipur
RAJR018558,S938BC,1,9,2025,140999,Above 100K,Jaipur
RAJR018558,S938BB,2,9,2025,128999,Above 100K,Jaipur
RAJR018558,S931BC,1,9,2025,79999,70-100k,Jaipur
RAJR018558,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR018558,S921BB,2,9,2025,63999,40-70k,Jaipur
RAJR018558,A566EH,1,9,2025,43688,40-70k,Jaipur
RAJR018558,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR018558,A566EZ,1,9,2025,37863,30-40k,Jaipur
RAJR018558,A366EN,1,9,2025,35921,30-40k,Jaipur
RAJR018558,A366EK,3,9,2025,33009,30-40k,Jaipur
RAJR018558,A366EJ,5,9,2025,30096,30-40k,Jaipur
RAJR018558,E566BA,1,9,2025,27999,20-30k,Jaipur
RAJR018558,M566BA,1,9,2025,27999,20-30k,Jaipur
RAJR018558,A266BL,1,9,2025,27183,20-30k,Jaipur
RAJR018558,M356BG,1,9,2025,24499,20-30k,Jaipur
RAJR018558,A266BK,3,9,2025,24271,20-30k,Jaipur
RAJR018558,A266BM,1,9,2025,22815,20-30k,Jaipur
RAJR018558,A176BN,8,9,2025,22815,20-30k,Jaipur
RAJR018558,M356BD,3,9,2025,21499,20-30k,Jaipur
RAJR018558,M356BB,2,9,2025,19999,15-20k,Jaipur
RAJR018558,E366BB,1,9,2025,19999,15-20k,Jaipur
RAJR018558,M366BB,1,9,2025,19999,15-20k,Jaipur
RAJR018558,A176BM,25,9,2025,19902,15-20k,Jaipur
RAJR018558,A166PH,3,9,2025,18446,15-20k,Jaipur
RAJR018558,A176BL,33,9,2025,18446,15-20k,Jaipur
RAJR018558,A166PB,13,9,2025,16989,15-20k,Jaipur
RAJR018558,E176BB,7,9,2025,15999,10-15k,Jaipur
RAJR018558,A066BH,2,9,2025,15048,15-20k,Jaipur
RAJR018558,E156BG,2,9,2025,14999,10-15k,Jaipur
RAJR018558,E166PG,3,9,2025,14999,10-15k,Jaipur
RAJR018558,E176BA,12,9,2025,14499,10-15k,Jaipur
RAJR018558,A066BG,13,9,2025,13591,10-15k,Jaipur
RAJR018558,E156BD,2,9,2025,13499,10-15k,Jaipur
RAJR018558,M166PD,1,9,2025,13499,10-15k,Jaipur
RAJR018558,E166PD,7,9,2025,13499,10-15k,Jaipur
RAJR018558,E066BH,1,9,2025,12999,10-15k,Jaipur
RAJR018558,M066BH,2,9,2025,12999,10-15k,Jaipur
RAJR018558,A066BD,9,9,2025,12135,10-15k,Jaipur
RAJR018558,E066BG,1,9,2025,11499,10-15k,Jaipur
RAJR018558,M066BG,4,9,2025,11499,10-15k,Jaipur
RAJR018558,A065FG,1,9,2025,11199,10-15k,Jaipur
RAJR018558,E066BD,3,9,2025,9999,Less than 10K,Jaipur
RAJR018558,M066BD,4,9,2025,9999,Less than 10K,Jaipur
RAJR018558,A065FD,5,9,2025,9749,Less than 10K,Jaipur
